schemaVersion,runId,globalIteration,featureProfile,candidateId,modelKind,hiddenUnits,epoch,trainingLoss,validationAccuracy,validationBalancedAccuracy,validationMacroF1,validationLogLoss,elapsedMillis,featureSelectionId,featureSelectionName
1,training-1788865371102-bundled-10k-all-feature-profiles,29,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,8,0.25042498945887703,0.657,0.5194790331441128,0.44375517677318105,0.8363151360006327,156,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,30,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,9,0.24107912561940895,0.673,0.5297144906305317,0.4541265552728449,0.8460619807591686,174,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,31,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,10,0.23332483141660995,0.685,0.5347006042849295,0.4614218854141819,0.8086410932976772,193,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,32,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,11,0.22499260572518562,0.678,0.5321369712506866,0.4571203570022313,0.8316115976744484,212,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,33,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,12,0.21964141454963665,0.69,0.5338117255691875,0.46385821150873713,0.789803207028829,230,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,34,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,13,0.217051557466529,0.688,0.5361540926570225,0.46311679559306146,0.8148850258792507,249,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,35,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,14,0.21212435302073476,0.671,0.5320568577183665,0.4534005767865165,0.8856172244133094,276,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,36,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,15,0.207181171886356,0.703,0.5409380150155649,0.47190361267534003,0.7920513252944245,295,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,37,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,16,0.20394205706240054,0.731,0.5536760666544589,0.4893113424881655,0.7688542112488216,313,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,38,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,17,0.19975198707309974,0.682,0.5365584752487335,0.4599441608864459,0.912756577753305,332,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,39,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,18,0.19666642492626069,0.705,0.5477018861014465,0.47421345562045486,0.8150754438300968,350,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,40,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,19,0.1929291371749742,0.722,0.5509712812061283,0.4840920166019727,0.8512785659948005,369,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,41,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,20,0.19360891340446032,0.719,0.5544848318378808,0.4830943068231204,0.8661793996065448,388,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,42,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,21,0.18851063664887674,0.721,0.5537981444179944,0.4838945979210226,0.801239523950639,406,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,43,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,22,0.18724260867927936,0.737,0.5615500824024905,0.49400284823570945,0.7921797778455679,424,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,44,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,23,0.18387778246447992,0.708,0.5491553744735397,0.4761595833884991,0.8721471473009255,443,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,45,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,24,0.18637939081645694,0.695,0.544512604529085,0.4682941768386053,0.9050942544033154,462,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,46,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,25,0.18063759152288847,0.759,0.5697254776292499,0.5073210950961563,0.7674927254588728,480,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,47,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,26,0.1794859914645134,0.751,0.5658495086370018,0.5022649300626965,0.7585389756708255,498,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,48,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,27,0.17928256661245598,0.761,0.5690387902093633,0.5081669234737708,0.7325188482916083,517,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,49,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,28,0.1733898312334933,0.772,0.5751960874076787,0.5154818341798477,0.7434906501468176,535,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,50,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,29,0.17488288768159507,0.742,0.5664560825245681,0.49745604738515103,0.8344338732204207,553,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,51,CONTEXT_ENHANCED,compact-mlp-32,COMPACT_MLP,32,30,0.17208655004586676,0.742,0.565628242690594,0.4972570897257089,0.842676498756984,571,context_enhanced,Context enhanced · 130
1,training-1788865371102-bundled-10k-all-feature-profiles,52,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,1,0.461540782189635,0.643,0.5093847280717817,0.43451188132039203,0.8837974406835576,61,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,53,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,2,0.28465461092368716,0.689,0.5225653116034914,0.46072102121758257,0.8185985968166013,112,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,54,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,3,0.2565718586839383,0.757,0.5472326496978576,0.5013316035357885,0.7221152568472525,175,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,55,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,4,0.23778137947887037,0.711,0.5423304645058903,0.47652759634713004,0.7673653322679899,226,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,56,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,5,0.21941564746197695,0.739,0.5534128364768357,0.4927765920409306,0.7964207046973137,277,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,57,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,6,0.2102899481510122,0.78,0.5666544588903131,0.5176074008843944,0.7458407938829329,327,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,58,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,7,0.19622479796730508,0.768,0.5641518647378381,0.5108239647960692,0.748913756357231,378,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,59,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,8,0.1869724229546679,0.777,0.5734793688579626,0.5173859352658261,0.7982285199350007,429,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,60,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,9,0.1767502558965858,0.776,0.5655443142281633,0.5151231291732469,0.7720387320691311,477,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,61,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,10,0.1709959332820619,0.775,0.5716825367759263,0.5158833324048454,0.8257964085727202,526,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,62,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,11,0.17100710595406854,0.778,0.5673411463101995,0.5162934344798431,0.797450469775068,572,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,63,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,12,0.16337989979978554,0.807,0.5838750534090216,0.5368410517550603,0.7632309100678497,616,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,64,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,13,0.15843820167921052,0.823,0.575898034548007,0.5438808098738459,0.706051002166697,661,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,65,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,14,0.15035826532882596,0.826,0.5732123237502289,0.5444687575978605,0.6953474306822659,707,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,66,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,15,0.1485082328724962,0.821,0.5840352804736617,0.5441999376425605,0.771540803782075,751,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,67,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,16,0.14548032234778308,0.799,0.5783434047488251,0.5300087322378344,0.8049175770019646,795,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,68,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,17,0.1425380121118673,0.782,0.5742461698101691,0.5198036108262639,0.9369343669500094,839,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,69,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,18,0.13789212841549026,0.821,0.5592000854544344,0.5368236432457697,0.7985571676661027,883,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,70,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,19,0.13534651854657082,0.804,0.5791102057010316,0.5329605094726062,0.8300491884191271,927,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,71,CONTEXT_EXPANDED,compact-mlp-32,COMPACT_MLP,32,20,0.1295047472310947,0.807,0.5830472135750474,0.5361614464578583,0.8419988570410094,971,context_expanded,Expanded research context · 383
1,training-1788865371102-bundled-10k-all-feature-profiles,72,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,1,0.4383025799691426,0.764,0.48936397485198074,0.48162608759230824,0.7709032684735069,84,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,73,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,2,0.28098868541686484,0.743,0.4982298724287371,0.47713662888043434,0.8223988881392276,147,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,74,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,3,0.25125593326956946,0.754,0.5110098882988464,0.48686036802319066,0.7900767240571661,210,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,75,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,4,0.23473269898536325,0.786,0.507473448086431,0.5011456908344734,0.8385245954226608,275,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,76,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,5,0.21661713345052108,0.791,0.5107237685405603,0.5046065533924011,0.8470060538149415,340,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,77,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,6,0.20707558515535177,0.796,0.5098348898248184,0.5066357990987252,0.8839617411503508,409,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,78,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,7,0.1970116001724317,0.798,0.49921412439724105,0.5024437957683868,0.9004267912807183,489,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,79,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,8,0.18293228208379306,0.809,0.5343458157846549,0.523831715210356,0.9062639521393329,556,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,80,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,9,0.17382320482979746,0.82,0.5454701519868156,0.533422513863352,0.8521715575488557,622,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,81,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,10,0.16816399444541685,0.81,0.5621490264298358,0.5325345019250584,0.8833543472899568,688,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,82,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,11,0.15827771603447888,0.812,0.5200703473112372,0.5208209096907139,0.9283596130414934,758,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,83,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,12,0.15660780816369366,0.795,0.5350134285539889,0.5158354427251578,0.9226247133782788,822,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,84,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,13,0.15459165090755428,0.804,0.5517914911798816,0.5260227956263516,0.9832451503206179,885,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,85,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,14,0.14404197914224062,0.811,0.5485602453763048,0.5290063199842718,0.9427038553544606,947,context_research_v2,Experimental nonlinear context v2 · 468
1,training-1788865371102-bundled-10k-all-feature-profiles,86,CONTEXT_RESEARCH_V2,compact-mlp-32,COMPACT_MLP,32,15,0.1427622413420111,0.802,0.5152253860709272,0.511215622015999,0.9198100328096988,1010,context_research_v2,Experimental nonlinear context v2 · 468
