trialIndex,cohort,scenario,seed,linkCount,jointMode,targetX,targetY,targetZ,branch,reportedConverged,validatedSuccess,status,detailCode,iterations,stateFinite,jointLimitsValid,independentResidualMeters,nonFiniteEncountered,unsafeSuccess,exceptionContained,contaminatingTrainingCandidate,backtrackingRetryCount,seedConditionNumber,durationNanos,jointValues
758,VALID_CAMPAIGN,NEAR_SINGULARITY,1969366137522992163,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,2.46656694409e-08,false,true,false,true,0,NaN,7208,31.3382461109|-80.8791608128|0.834408824118|1.73209686271|59.9223172962
759,VALID_CAMPAIGN,MICRO_MOTION,8551234298479190250,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.65445406671e-07,false,false,false,false,0,NaN,4542,-0.0609373645538|0.138203099342|0.433798192047|-3.87017580654e-08|0.527333308471
759,VALID_CAMPAIGN,MICRO_MOTION,8551234298479190250,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.72969528971e-07,false,true,false,true,0,NaN,458,31.3382461109|-80.8791608128|0.834408824118|1.73209686271|59.9223172962
760,VALID_CAMPAIGN,UNIFORM,-1075585767043138244,5,MIXED,-0.706131351883,0.811514428891,0.423365488276,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,95,true,true,2.83844111369e-07,false,false,false,false,0,20.0322498932,263292,2.97325860069|-0.742709463977|0.396148115434|1.03989182541|1.14929717330
760,VALID_CAMPAIGN,UNIFORM,-1075585767043138244,5,MIXED,-0.706131351883,0.811514428891,0.423365488276,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,7.85226198952e-09,false,true,false,true,0,NaN,8292,33.5888973975|-87.9153027672|0.0715521644398|-4.82976842294|45.2662585310
761,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1410275580636423889,5,MIXED,0.528213285954,-0.0925389938940,-0.0210988429887,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,179,true,true,0.349517567543,false,false,false,false,0,12.9126716148,466334,1.21229816277|-1.63929503870|0.424031060320|1.78285383091|1.78285383091
761,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,1410275580636423889,5,MIXED,0.528213285954,-0.0925389938940,-0.0210988429887,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,3.51077639213e-10,false,true,false,true,0,NaN,6500,30.6144821670|-86.2621611150|0.0967801362033|-2.73910187108|44.3903078743
762,VALID_CAMPAIGN,NEAR_SINGULARITY,5402362816454854378,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,100,true,true,4.81869349014e-10,false,false,false,false,0,6.76228857905,264291,-0.180853865319|0.349353158141|0.500155083216|-4.04910833720e-08|0.733560519099
762,VALID_CAMPAIGN,NEAR_SINGULARITY,5402362816454854378,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,3.73556603158e-08,false,true,false,true,0,NaN,8500,31.2667448794|-86.9832933014|0.771606636484|-3.79342086062|41.8249811457
763,VALID_CAMPAIGN,MICRO_MOTION,6218133567536336838,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.65609342049e-07,false,false,false,false,0,NaN,5291,-0.180853865319|0.349353158141|0.500155083216|-4.04910833720e-08|0.733560519099
763,VALID_CAMPAIGN,MICRO_MOTION,6218133567536336838,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.66446882890e-07,false,true,false,true,0,NaN,500,31.2667448794|-86.9832933014|0.771606636484|-3.79342086062|41.8249811457
764,VALID_CAMPAIGN,UNIFORM,-3305403502721462225,5,MIXED,0.196504448460,1.21473537212,0.463606371823,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,62,true,true,5.77006024708e-07,false,false,false,false,0,18.5817843874,171959,0.993980830111|1.04432116466|0.460200841850|1.03301801085|0.809289078339
764,VALID_CAMPAIGN,UNIFORM,-3305403502721462225,5,MIXED,0.196504448460,1.21473537212,0.463606371823,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,2.46353221291e-08,false,true,false,true,0,NaN,4792,33.8021950618|-90.2143501107|-0.974580530747|-4.85404959947|42.9598361082
765,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,3273845264200417243,5,MIXED,-0.267751447928,-0.737485172553,-0.0210988429887,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,433,true,true,0.353156635800,false,false,false,false,0,15.5341406525,1134208,-2.66696337056|1.73617623567|0.333123402921|1.78285383091|1.78285383091
765,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,3273845264200417243,5,MIXED,-0.267751447928,-0.737485172553,-0.0210988429887,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,11,true,false,2.55330981503e-10,false,true,false,true,0,NaN,9917,36.9707252208|-96.3900520776|-0.431669684911|-1.46524843569|42.2575861882
766,VALID_CAMPAIGN,NEAR_SINGULARITY,-626627453032980950,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,116,true,true,3.13725735421e-09,false,false,false,false,0,8.56312315919,327209,-0.190405877547|0.339951450051|0.467298245978|-4.01494078543e-08|0.654900081741
766,VALID_CAMPAIGN,NEAR_SINGULARITY,-626627453032980950,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,23,true,false,2.02208242307e-07,false,true,false,true,0,NaN,23125,43.7889755595|-100.290874210|0.229360975404|-9.10123562931e-08|37.5200287855
767,VALID_CAMPAIGN,MICRO_MOTION,7878346919007100535,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.65734796198e-07,false,false,false,false,0,NaN,5500,-0.190405877547|0.339951450051|0.467298245978|-4.01494078543e-08|0.654900081741
767,VALID_CAMPAIGN,MICRO_MOTION,7878346919007100535,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.89832842713e-07,false,true,false,true,0,NaN,500,43.7889755595|-100.290874210|0.229360975404|-9.10123562931e-08|37.5200287855
768,VALID_CAMPAIGN,UNIFORM,-895182312463159628,5,MIXED,0.727066240953,0.0697003283533,0.0478670253221,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,82,true,true,8.38803665692e-10,false,false,false,false,0,19.6658673831,230125,-1.36377269083|2.27332134039|0.358293178535|-0.846909752927|1.73262737498
768,VALID_CAMPAIGN,UNIFORM,-895182312463159628,5,MIXED,0.727066240953,0.0697003283533,0.0478670253221,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,13,true,false,8.12115035461e-10,false,true,false,true,0,NaN,10666,64.8536144285|-128.335839719|-0.429388644965|-0.487305528489|36.7762635057
769,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,3494551457185319433,5,MIXED,-0.267751447928,-0.737485172553,-0.0210988429887,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,219,true,true,9.81459268702e-07,false,false,false,false,0,8.22639331297,653167,-3.14159265359|2.03948717731|0.343765656550|-1.25481037962|1.62255193503
769,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,3494551457185319433,5,MIXED,-0.267751447928,-0.737485172553,-0.0210988429887,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,5.83222157531e-10,false,true,false,true,0,NaN,5833,65.8929542443|-130.324639837|-0.368984132838|-1.12577093372|36.1714005132
770,VALID_CAMPAIGN,NEAR_SINGULARITY,171200527772537525,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,104,true,true,8.44247093465e-09,false,false,false,false,0,8.74086028460,316583,-0.202134689852|0.338243283021|0.440019129925|-4.08413532081e-08|0.589174368410
770,VALID_CAMPAIGN,NEAR_SINGULARITY,171200527772537525,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,39,true,false,2.66181200245e-08,false,true,false,true,0,NaN,30875,75.2786362495|-138.079703903|0.235472637182|-4.33758895733e-08|37.4604030817
771,VALID_CAMPAIGN,MICRO_MOTION,-2436924846430881315,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.66478916633e-07,false,false,false,false,0,NaN,4583,-0.202134689852|0.338243283021|0.440019129925|-4.08413532081e-08|0.589174368410
771,VALID_CAMPAIGN,MICRO_MOTION,-2436924846430881315,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.63760111740e-07,false,true,false,true,0,NaN,500,75.2786362495|-138.079703903|0.235472637182|-4.33758895733e-08|37.4604030817
772,VALID_CAMPAIGN,UNIFORM,2429734055921834534,5,MIXED,1.28833101900,0.415695545811,0.00587675178751,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,31,true,true,8.23245357806e-10,false,false,false,false,0,20.7608592199,90959,0.0355287151839|0.692601713673|0.409220274215|-0.672392447475|1.04498016230
772,VALID_CAMPAIGN,UNIFORM,2429734055921834534,5,MIXED,1.28833101900,0.415695545811,0.00587675178751,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,5.10651939900e-09,false,true,false,true,0,NaN,6042,76.2532230621|-139.289444111|-0.372830400810|-0.559221751992|37.1179275322
773,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,595803878048181487,5,MIXED,0.528213285954,-0.0925389938940,-0.0210988429887,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,62,true,true,0.110785755375,false,false,false,false,9,12.7394034783,184208,-1.76685225716|2.37713844122|0.346971570014|-1.30816836511|1.65155415596
773,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,595803878048181487,5,MIXED,0.528213285954,-0.0925389938940,-0.0210988429887,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,4.04937191002e-10,false,true,false,true,0,NaN,7250,77.4989877281|-141.084260004|-0.314644963069|-0.781971021353|36.6513015751
774,VALID_CAMPAIGN,NEAR_SINGULARITY,-5997061046959437750,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,88,true,true,1.07955466098e-08,false,false,false,false,0,7.71332584065,252583,-0.194691291415|0.337671526211|0.454999241240|-4.26161808486e-08|0.625373773387
774,VALID_CAMPAIGN,NEAR_SINGULARITY,-5997061046959437750,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,9.23442450290e-10,false,true,false,true,0,NaN,7417,75.5460833638|-139.140095554|-0.351547726153|-3.87200043926e-08|38.2786051215
775,VALID_CAMPAIGN,MICRO_MOTION,-1899754768179081852,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.66688650018e-07,false,false,false,false,0,NaN,4167,-0.194691291415|0.337671526211|0.454999241240|-4.26161808486e-08|0.625373773387
775,VALID_CAMPAIGN,MICRO_MOTION,-1899754768179081852,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.65535922286e-07,false,true,false,true,0,NaN,542,75.5460833638|-139.140095554|-0.351547726153|-3.87200043926e-08|38.2786051215
776,VALID_CAMPAIGN,UNIFORM,-1093435195288738422,5,MIXED,1.06775725018,-0.695920240579,0.0535052362041,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,42,true,true,1.56918335121e-08,false,false,false,false,0,20.1400313344,123000,-0.357678405387|-0.0497917775145|0.407436784539|-0.748506339561|1.64649042394
776,VALID_CAMPAIGN,UNIFORM,-1093435195288738422,5,MIXED,1.06775725018,-0.695920240579,0.0535052362041,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,1.47878896093e-07,false,true,false,true,0,NaN,4625,75.6955687651|-139.812277550|-0.283643711694|-0.419821371436|38.3171413594
777,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-6979098960434695838,5,MIXED,0.471765852738,-0.146670189720,0.324261104992,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,93,true,true,3.14924944156e-09,false,false,false,false,0,13.1283253879,387416,1.70105062115|-2.24378899042|0.400170978285|0.740067139173|1.64509101900
777,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-6979098960434695838,5,MIXED,0.471765852738,-0.146670189720,0.324261104992,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,2.35139581484e-09,false,true,false,true,0,NaN,6084,77.5210234915|-141.383349708|-0.166391523945|0.581053804135|39.1166523590
778,VALID_CAMPAIGN,NEAR_SINGULARITY,3961620628868675242,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,76,true,true,1.47964500685e-08,false,false,false,false,0,8.04542083719,215208,-0.107173884180|0.190752752749|0.417615529263|-4.01528377454e-08|0.512861421135
778,VALID_CAMPAIGN,NEAR_SINGULARITY,3961620628868675242,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,16,true,false,2.01848584580e-08,false,true,false,true,0,NaN,12916,75.1902959949|-138.474486089|-0.227889598705|-4.15440364308e-08|37.9195050646
779,VALID_CAMPAIGN,MICRO_MOTION,-7058966850562751094,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.66198309618e-07,false,false,false,false,0,NaN,4458,-0.107173884180|0.190752752749|0.417615529263|-4.01528377454e-08|0.512861421135
779,VALID_CAMPAIGN,MICRO_MOTION,-7058966850562751094,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.64217600003e-07,false,true,false,true,0,NaN,542,75.1902959949|-138.474486089|-0.227889598705|-4.15440364308e-08|37.9195050646
780,VALID_CAMPAIGN,UNIFORM,5175647717127535847,5,MIXED,-0.403595709035,1.01476375808,0.484834676296,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,84,true,true,5.23759524702e-08,false,false,false,false,0,21.6372936941,263791,2.16140629386|-0.00766701180131|0.354377414687|1.49016777326|0.864657476965
780,VALID_CAMPAIGN,UNIFORM,5175647717127535847,5,MIXED,-0.403595709035,1.01476375808,0.484834676296,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,14,true,false,1.08251351164e-08,false,true,false,true,0,NaN,13875,61.2953960087|-114.799963100|1.53383500334|-4.59641025344|51.0580116951
781,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-4872196614796592440,5,MIXED,-0.170008367046,-0.522565799195,0.324261104992,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,96,true,true,0.788043313076,false,false,false,false,0,16.8123914744,271292,3.14159265359|-2.37713844122|0.347728669429|1.78285383091|0.846039861100
781,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-4872196614796592440,5,MIXED,-0.170008367046,-0.522565799195,0.324261104992,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,6,true,false,9.39817110063e-07,false,true,false,true,0,NaN,4958,68.3972704889|-120.761543928|0.488649934664|-4.03234717311|51.6515858387
782,VALID_CAMPAIGN,NEAR_SINGULARITY,-4197042619859809940,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,100,true,true,9.94026286716e-08,false,false,false,false,0,6.07316595957,307041,-0.0345326239585|0.0696319450004|0.375868178041|-4.27411152496e-08|0.349312349325
782,VALID_CAMPAIGN,NEAR_SINGULARITY,-4197042619859809940,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,10,true,false,8.74278624362e-09,false,true,false,true,0,NaN,8791,81.4124673231|-124.578819396|0.947905302432|-4.34869486246|52.9760028262
783,VALID_CAMPAIGN,MICRO_MOTION,5339869520231783740,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.70655400599e-07,false,false,false,false,0,NaN,6834,-0.0345326239585|0.0696319450004|0.375868178041|-4.27411152496e-08|0.349312349325
783,VALID_CAMPAIGN,MICRO_MOTION,5339869520231783740,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.63101396185e-07,false,true,false,true,0,NaN,542,81.4124673231|-124.578819396|0.947905302432|-4.34869486246|52.9760028262
784,VALID_CAMPAIGN,UNIFORM,1517027116336584005,5,MIXED,1.02369660421,0.722616233709,0.338201944824,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,37,true,true,8.22525960866e-09,false,false,false,false,0,22.3684338609,109750,1.24121584536|-0.671603877940|0.354884792720|0.465841973623|0.906411405151
784,VALID_CAMPAIGN,UNIFORM,1517027116336584005,5,MIXED,1.02369660421,0.722616233709,0.338201944824,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,7,true,false,7.06222646785e-10,false,true,false,true,0,NaN,5541,82.3227693752|-124.511972420|0.732576825220|-3.72938812657|50.1605237549
785,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2462998871581023523,5,MIXED,-0.142322632850,0.493695381636,0.324261104992,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,55,true,true,0.267307902884,false,false,false,false,0,10.7200615651,161792,3.14159265359|-2.17226420423|0.356112094708|0.872052360073|1.63391504090
785,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,2462998871581023523,5,MIXED,-0.142322632850,0.493695381636,0.324261104992,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,2.05012384915e-08,false,true,false,true,0,NaN,7042,84.4786221892|-127.213548441|-0.00402573259516|-3.91964829049|55.3527426932
786,VALID_CAMPAIGN,NEAR_SINGULARITY,7200641185186566646,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,96,true,true,5.02606262604e-09,false,false,false,false,0,8.03053251003,271208,-0.106043945049|0.165269582985|0.378118576299|-3.81951076188e-08|0.410271234900
786,VALID_CAMPAIGN,NEAR_SINGULARITY,7200641185186566646,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,12,true,false,2.14778336477e-09,false,true,false,true,0,NaN,9625,81.4180457360|-126.615088813|-0.773919858302|-3.86045138713|58.7926873661
787,VALID_CAMPAIGN,MICRO_MOTION,-1495371414207952884,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.65372901488e-07,false,false,false,false,0,NaN,4250,-0.106043945049|0.165269582985|0.378118576299|-3.81951076188e-08|0.410271234900
787,VALID_CAMPAIGN,MICRO_MOTION,-1495371414207952884,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.65834065821e-07,false,true,false,true,0,NaN,500,81.4180457360|-126.615088813|-0.773919858302|-3.86045138713|58.7926873661
788,VALID_CAMPAIGN,UNIFORM,-6532957896431146988,5,MIXED,-0.138318136976,1.17289962558,0.0830271217115,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,72,true,true,5.26118490458e-08,false,false,false,false,0,24.1995902637,198583,1.15826306276|0.971407382479|0.304872351392|-0.612994638275|1.69909444198
788,VALID_CAMPAIGN,UNIFORM,-6532957896431146988,5,MIXED,-0.138318136976,1.17289962558,0.0830271217115,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,8,true,false,8.02571697401e-07,false,true,false,true,0,NaN,7209,78.8949017099|-120.449828785|1.09546746299|-1.82718050402|60.2574665201
789,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-5731738650512234572,5,MIXED,-0.142322632850,0.493695381636,0.324261104992,GUARDED_PRODUCTION,false,false,NO_CONVERGENCE,STAGNATION_WINDOW_EXCEEDED,60,true,true,0.128196443932,false,false,false,false,2,11.5298399014,161416,0.0540158387884|2.37713844122|0.266886745036|0.625622544094|1.69180385675
789,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-5731738650512234572,5,MIXED,-0.142322632850,0.493695381636,0.324261104992,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,9.57356870521e-09,false,true,false,true,0,NaN,7708,80.2506952597|-121.642056463|0.852167805781|1.16757992159|58.4235695901
790,VALID_CAMPAIGN,NEAR_SINGULARITY,7451004531332507777,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,96,true,true,1.58303338203e-08,false,false,false,false,0,8.67547298681,266208,-0.186011882868|0.258623322195|0.348069139765|-3.97176868154e-08|0.355265577477
790,VALID_CAMPAIGN,NEAR_SINGULARITY,7451004531332507777,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,20,true,false,2.55980799583e-07,false,true,false,true,0,NaN,17833,68.9135952255|-113.381152648|-0.231364947563|6.28318519844|50.6527569570
791,VALID_CAMPAIGN,MICRO_MOTION,8063455006673626252,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.66610240813e-07,false,false,false,false,0,NaN,4375,-0.186011882868|0.258623322195|0.348069139765|-3.97176868154e-08|0.355265577477
791,VALID_CAMPAIGN,MICRO_MOTION,8063455006673626252,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,5.10551669594e-07,false,true,false,true,0,NaN,500,68.9135952255|-113.381152648|-0.231364947563|6.28318519844|50.6527569570
792,VALID_CAMPAIGN,UNIFORM,-8029731095673411819,5,MIXED,-1.07912990218,-0.200169163266,0.329541818486,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,104,true,true,2.98578396070e-10,false,false,false,false,0,27.6974772053,298666,-2.16532561820|-0.977867019237|0.332939051250|0.565782479995|1.32785641820
792,VALID_CAMPAIGN,UNIFORM,-8029731095673411819,5,MIXED,-1.07912990218,-0.200169163266,0.329541818486,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,9,true,false,9.79890908411e-07,false,true,false,true,0,NaN,7959,79.1430337002|-120.186476772|0.0751198241539|0.956315301186|96.0147820024
793,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-2616306962771682091,5,MIXED,-0.170008432714,-0.522565777831,0.324261104992,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,80,true,true,9.30757110430e-07,false,false,false,false,0,10.8228134760,225208,-0.238891927857|-2.06394695790|0.336182203773|0.913353269507|1.78285383091
793,VALID_CAMPAIGN,NEAR_JOINT_LIMIT,-2616306962771682091,5,MIXED,-0.170008432714,-0.522565777831,0.324261104992,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,14,true,false,2.11142162206e-08,false,true,false,true,0,NaN,11917,79.1504406629|-123.568540003|0.165920161528|2.59564331700|94.2862817188
794,VALID_CAMPAIGN,NEAR_SINGULARITY,8617781318406730946,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,97,true,true,1.03874005132e-08,false,false,false,false,0,8.64390379808,265375,-0.171499240051|0.239629636142|0.350617178697|-3.89342739365e-08|0.360260561196
794,VALID_CAMPAIGN,NEAR_SINGULARITY,8617781318406730946,5,MIXED,1.46556000597,-0.297499955878,0.199999986368,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,22,true,false,5.15488706192e-08,false,true,false,true,0,NaN,18542,94.1081417569|-126.769163501|-0.780536561107|2.27575559030|90.3694128019
795,VALID_CAMPAIGN,MICRO_MOTION,4460420109567250686,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,GUARDED_PRODUCTION,true,true,SUCCESS,NONE,1,true,true,4.65836657038e-07,false,false,false,false,0,NaN,4125,-0.171499240051|0.239629636142|0.350617178697|-3.89342739365e-08|0.360260561196
795,VALID_CAMPAIGN,MICRO_MOTION,4460420109567250686,5,MIXED,1.46556006572,-0.297499514659,0.199999850043,UNGUARDED_REFERENCE,true,false,CONVERGED_UNCERTIFIED,NO_GUARDS_OR_FINAL_CERTIFICATION,1,true,false,4.73444663805e-07,false,true,false,true,0,NaN,500,94.1081417569|-126.769163501|-0.780536561107|2.27575559030|90.3694128019
