seed,profile,candidate,model_kind,hidden_units,epoch,training_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_log_loss,elapsed_ms
2605,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,39,0.17330491798041348,0.9004666666666666,0.8988100636474603,0.8980097977908118,0.22813863609039792,7145
2605,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,40,0.17373423409065486,0.8952,0.9021753181472806,0.8946392842009212,0.23230269206725226,7321
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,1,0.3250608820745551,0.8572,0.865395111073039,0.8572929691662569,0.30929451376985095,641
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,2,0.22084797098220432,0.8857333333333334,0.9015330206573094,0.8870745816332182,0.25643639231061177,1190
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,3,0.1986836045295438,0.8943333333333333,0.8978552874656539,0.8931081424347926,0.23413531801564808,1717
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,4,0.18618625832470104,0.8984,0.9066331419314699,0.897829392501109,0.22739464042816804,2242
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,5,0.1789730067984185,0.9019333333333334,0.9092747594268195,0.9009687632474592,0.22043661737166692,2761
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,6,0.17265102721949255,0.911,0.9131717691540708,0.9086848347819637,0.20673714309781724,3278
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,7,0.16910053927282911,0.9067333333333333,0.9167113159515186,0.9062319442738964,0.21533454945689684,3796
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,8,0.1649516026869807,0.908,0.9174196934834361,0.9072622459337443,0.2137959415487413,4311
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,9,0.1631263509192669,0.913,0.9166639832550089,0.910341402756966,0.20975913527539636,4826
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,10,0.15976640573244827,0.9116666666666666,0.9172206799016233,0.9095033438817562,0.2114864808599755,5359
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,11,0.15933848948076687,0.9083333333333333,0.9196515735374997,0.9073697419679054,0.2116601347326392,5875
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,12,0.15583765295534846,0.9116666666666666,0.9243751313381693,0.9107825366325502,0.21229029094724572,6391
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,13,0.15517468592606878,0.9148666666666667,0.9223385985808713,0.9129380284821359,0.20663547991118308,6906
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,14,0.15376520435011165,0.9152666666666667,0.9217070891057348,0.9134025820936787,0.20598120876866133,7421
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,15,0.15274604722887195,0.9127333333333333,0.9172263699047801,0.9098704413539865,0.20766113575286085,7937
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,16,0.15099945001108847,0.9161333333333334,0.9258534587254631,0.9150347631449245,0.20358472123456128,8451
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,17,0.15000689247069263,0.9144,0.9248230383566801,0.9135397560606746,0.20531795776429618,8969
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,18,0.149520105814525,0.9131333333333334,0.9263339416156287,0.9121182877796888,0.21037874482408667,9491
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,19,0.14908642243085765,0.9116666666666666,0.9235425861237005,0.9106469773649045,0.208650780396462,10016
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,20,0.14909667819764053,0.9134666666666666,0.9181322276699273,0.9114647233361293,0.20938268988162553,10538
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,21,0.14721375155281066,0.9149333333333334,0.9129253319713775,0.9121279235817769,0.19952240014550798,11062
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,22,0.14683274796300191,0.9116666666666666,0.9214803460187979,0.9098460519211602,0.21177332792266054,11583
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,23,0.145766781910688,0.9122,0.9234099180677431,0.9113385929113432,0.21221030933164575,12107
2605,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,24,0.1453923246964971,0.9168,0.9200030739575822,0.9135533669919945,0.20409525098500741,12634
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,1,0.32270281586941496,0.8601333333333333,0.8814317329425997,0.8626065643804942,0.30008767926009233,804
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,2,0.22290892433204995,0.882,0.9000539020049557,0.8825898434156754,0.26308256658443635,1480
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,3,0.20442555969333476,0.8946,0.9019635883498148,0.8931806926862507,0.23692327334818847,2164
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,4,0.19296272203027626,0.8994,0.9112206402385842,0.8985789403896054,0.2288131509636765,2839
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,5,0.18573534721478882,0.9022666666666667,0.9182266768294237,0.9027581783045736,0.22329643978327868,3513
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,6,0.1794123683245926,0.9019333333333334,0.9148437858029913,0.9010974531371768,0.22353371996349747,4190
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,7,0.17390143278857997,0.9074,0.9105209377973099,0.9049414131760737,0.21377473985003823,4861
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,8,0.1699611992750699,0.906,0.9124618305960462,0.9039056585514729,0.2175715046161528,5538
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,9,0.1664358552738629,0.907,0.9132002591944005,0.904148570851348,0.21964195956877122,6215
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,10,0.16460764714948473,0.8975333333333333,0.9187745198355323,0.8979546259362582,0.2375805557464147,6895
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,11,0.1609100462337658,0.9087333333333333,0.9143934132357848,0.9071712330765407,0.2134774420518897,7563
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,12,0.15936376879498632,0.902,0.9168931556987218,0.9007535417932407,0.22359755145178364,8235
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,13,0.15744637333904823,0.9103333333333333,0.9143091632896735,0.9079955933117727,0.20724225464879592,8910
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,14,0.15613455541334376,0.9064666666666666,0.9178908400976699,0.9046656117054348,0.22050265032707986,9577
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,15,0.15494740034452154,0.9104,0.9143264580470628,0.9075505427735061,0.2071258456067179,10239
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,16,0.15362850237112965,0.9084666666666666,0.917127543175417,0.906862383437001,0.21497045625427938,10898
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,17,0.15233388433978096,0.9099333333333334,0.9215675980123375,0.9086754278371592,0.21192945202510793,11563
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,18,0.15137650152574697,0.9094666666666666,0.9195236356070633,0.9083862850023549,0.2105047638016973,12231
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,19,0.14936058901217128,0.9126666666666666,0.9208731313966131,0.9112426709936629,0.20482929717116655,12900
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,20,0.15061631597184366,0.9087333333333333,0.9154751297867317,0.905525435605461,0.21613657810872527,13572
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,21,0.14893415382416775,0.9112666666666667,0.923604822753628,0.9106337197398164,0.2103310496360709,14240
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,22,0.14962178774791648,0.9081333333333333,0.9104876915145255,0.9043160475792659,0.21460437206093116,14912
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,23,0.14847499890852645,0.9098666666666667,0.9135578429092849,0.9067860947634552,0.20777725322628618,15584
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,24,0.14771038924132984,0.9094666666666666,0.9181186439039003,0.9071976854172977,0.21184476187184906,16256
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,25,0.14788206790126301,0.9129333333333334,0.914509919568636,0.9105597741160819,0.20598419143007343,16916
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,26,0.14663795471381927,0.9116666666666666,0.9220849203750502,0.9102034636473944,0.21385249058760364,17574
2605,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,27,0.14668065732014018,0.9104,0.9164301176579895,0.9073939742368021,0.20816705726641777,18236
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,1,0.7198400546288325,0.5825384615384616,0.6051283287788269,0.5853445613898732,0.7796749977460937,179
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,2,0.5032650751018849,0.6961538461538461,0.6907630449310175,0.6995699119542392,0.6109262542165379,330
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,3,0.35522341755850734,0.7723846153846153,0.767156964947771,0.7821571848222697,0.500779225925524,482
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,4,0.29813549590736366,0.8045384615384615,0.7954077960052955,0.8087249355332945,0.45565399524721545,631
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,5,0.2798761506018009,0.801923076923077,0.7963788287225384,0.808632211300356,0.46014164343963065,780
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,6,0.2704369700630306,0.7994615384615384,0.7927368434939542,0.8048735038930959,0.45974113111968884,930
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,7,0.26496463182764374,0.8044615384615385,0.8005175490107345,0.8124474483894151,0.4436665059237218,1080
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,8,0.26066408541609737,0.8012307692307692,0.7937776483932842,0.8092159870197939,0.43640842858134526,1229
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,9,0.2579035980893987,0.814076923076923,0.8238245682935513,0.8280088872719435,0.420150042295443,1380
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,10,0.2539733326299061,0.812,0.817395106719681,0.8232624468776173,0.42089062938355565,1529
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,11,0.25125074549681586,0.8083076923076923,0.8180547926744177,0.8219493847941014,0.4250092919902997,1678
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,12,0.2490362849212877,0.8143076923076923,0.8303290574078638,0.83081575484503,0.4278602848340386,1827
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,13,0.24637957220412826,0.8032307692307692,0.8072255720488671,0.8159787921450904,0.4448139012516456,1976
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,14,0.24535888337366876,0.8178461538461539,0.8292276462313853,0.832566581955345,0.41630987583397605,2126
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,15,0.2439798857612371,0.817923076923077,0.8378731063434778,0.8370658155492835,0.4248517262637998,2274
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,16,0.24227033987781518,0.8126153846153846,0.8404616745275648,0.8349668578441761,0.44004097297034833,2442
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,17,0.2418303694155436,0.820923076923077,0.8353378842880934,0.8386922817196388,0.4079783735503841,2592
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,18,0.2403145251067147,0.814076923076923,0.823544988782329,0.8307211891457215,0.42870218932872567,2742
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,19,0.23903182064388181,0.8223076923076923,0.8394199560133551,0.8411076119238828,0.4189011158890454,2892
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,20,0.23878517964478208,0.818076923076923,0.8437001001115255,0.838923870547022,0.42677722710066335,3041
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,21,0.23798574523358024,0.8173076923076923,0.8318622038310622,0.8360636393580149,0.42068908027775237,3191
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,22,0.23790036606026863,0.8162307692307692,0.8257403437440666,0.8335613401282096,0.4281859377906051,3340
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,23,0.23621734576587777,0.8104615384615385,0.829938884139256,0.8323543863680382,0.44891717712820367,3488
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,24,0.23552835709916464,0.820923076923077,0.8345677600264763,0.8395214903163196,0.4107880730581358,3635
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,25,0.23566549721579177,0.8171538461538461,0.830761082643383,0.8353127630442653,0.4229603059031605,3783
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,26,0.2347262046332335,0.8083076923076923,0.8200735978527326,0.8270532769516886,0.4517889111650079,3934
2606,BASELINE_KINEMATICS,compact-mlp-24,COMPACT_MLP,24,27,0.2336413808869898,0.8201538461538461,0.8353579269747687,0.8395380471296975,0.4173546808437747,4082
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,1,0.38138299970839856,0.8076153846153846,0.8228397853093988,0.8240684552965963,0.40533625166047205,263
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,2,0.2646164984885223,0.8217692307692308,0.8399842884219729,0.8377374480490731,0.37194778759440333,448
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,3,0.2380353607076251,0.8327692307692308,0.8520383278234466,0.8488270703307843,0.35491470123452307,637
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,4,0.22203777220860696,0.8349230769230769,0.8439534533703523,0.8465132964922097,0.351070358790326,822
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,5,0.21408567466651662,0.8493076923076923,0.8495436854987085,0.8580710709425019,0.31583002227027757,1009
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,6,0.20849041379458846,0.8484615384615385,0.8436911095927851,0.8546916282328662,0.32587513262701295,1196
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,7,0.20461795109294142,0.8496153846153847,0.8543875372554998,0.8593249720283963,0.32977065660376803,1381
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,8,0.20206590319823584,0.8572307692307692,0.8688012882381783,0.8695644969825885,0.3150093173581527,1565
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,9,0.19980619863754293,0.86,0.8799116193698859,0.8751394820635655,0.312347473516358,1748
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,10,0.19790796862754328,0.861,0.8769817816658586,0.8747597909262489,0.30517627670415587,1935
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,11,0.19508160963763405,0.8593076923076923,0.8874080953288633,0.8766732818515962,0.3239954504685101,2119
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,12,0.19430633775155964,0.8602307692307692,0.889266238071218,0.8777204278302273,0.3173973001738661,2304
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,13,0.19268086373000162,0.8566153846153847,0.8846003947383766,0.8741549954375704,0.32638696076699425,2487
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,14,0.19094796259520957,0.8586923076923076,0.8812704556245347,0.875351184564229,0.31154141291138254,2670
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,15,0.1898450895671597,0.8597692307692307,0.8745644060726638,0.8743839276726141,0.30689252654833177,2852
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,16,0.18920180456143973,0.8620769230769231,0.8939498911456596,0.8803544904534849,0.3123339849080749,3034
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,17,0.18714864003029258,0.86,0.876615504089687,0.8748071937551639,0.3119395479657486,3218
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,18,0.18698539414213827,0.8604615384615385,0.8838375500634275,0.8769040376071922,0.3098073585752892,3400
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,19,0.18516774550318707,0.8652307692307692,0.8867570130630279,0.8812619826370695,0.29980455964858815,3583
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,20,0.18364078669218029,0.8601538461538462,0.8929743097922405,0.8785682581614248,0.3115257049382834,3767
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,21,0.18364246281952762,0.8658461538461538,0.8795593992398135,0.8800868872208877,0.28361935961728973,3953
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,22,0.18314708364626384,0.8644615384615385,0.8883948294130782,0.8809300641111556,0.30380683277866055,4137
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,23,0.18168283394931334,0.8701538461538462,0.8960483537726297,0.8861104137935784,0.2900529529008437,4322
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,24,0.1809618439561482,0.8711538461538462,0.895304201574103,0.8871080055427608,0.2973619381547933,4509
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,25,0.17960978110944348,0.8706153846153846,0.8953563000268726,0.8859828388779363,0.29037040196830904,4694
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,26,0.17883190162673748,0.8636923076923076,0.8871894561558427,0.8794565150818286,0.307660941469968,4879
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,27,0.1793943800174643,0.8766923076923077,0.9016311273536971,0.8917283520131952,0.27884941790363044,5064
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,28,0.17817988558343695,0.8695384615384616,0.8934416917540972,0.8856462472339738,0.2934432959841051,5248
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,29,0.1773274370089618,0.8712307692307693,0.892675959554235,0.8863257443038841,0.2855761699831569,5433
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,30,0.1782522099463668,0.8708461538461538,0.8942545029970725,0.8868581425232568,0.3034364965488858,5617
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,31,0.17549358088060876,0.8732307692307693,0.8934602508161414,0.888446464412307,0.2820528305137239,5803
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,32,0.1768783725937498,0.8703846153846154,0.8978036263095827,0.8866406552291495,0.30194312885117497,5988
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,33,0.1766448368301127,0.8789230769230769,0.8996208468400789,0.8927559319326382,0.2746397700222537,6174
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,34,0.17541964367658036,0.872,0.8972597052505721,0.8878429925670591,0.28876522679215644,6358
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,35,0.17628804487023866,0.8726153846153846,0.8935276901167377,0.8881906238101115,0.2877073724764953,6544
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,36,0.17535244723147445,0.8705384615384615,0.8946883477423366,0.8869380879196972,0.2990608400745424,6730
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,37,0.17504663015932476,0.8688461538461538,0.892563728195702,0.8846338423372136,0.2930451591757229,6916
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,38,0.17437520857315342,0.8714615384615385,0.8955838549137208,0.8873744130702037,0.29024821213645835,7102
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,39,0.174710229217561,0.8724615384615385,0.8874234038226438,0.8862486492681505,0.28389020553850197,7288
2606,CONTEXT_ENHANCED,compact-mlp-24,COMPACT_MLP,24,40,0.1748429539787809,0.8678461538461538,0.8985268217827826,0.8840175442932198,0.3026319698247462,7470
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,1,0.32008337299013484,0.8336153846153846,0.8576394792581056,0.8523470687036626,0.3458902512470011,645
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,2,0.22871208297478163,0.8440769230769231,0.8803151271485415,0.864643330509963,0.3381625639028082,1191
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,3,0.20310439339256675,0.8564615384615385,0.8787685899273621,0.8726120326222362,0.3078974989535065,1739
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,4,0.19127332643415848,0.8639230769230769,0.8875337414192647,0.8801820971235736,0.2993540213942486,2284
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,5,0.18211587169924368,0.8750769230769231,0.8915728883904096,0.8883585500278274,0.2772366788447492,2824
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,6,0.1759550485603987,0.8746153846153846,0.88824097466639,0.8868655236494115,0.27378353542237144,3361
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,7,0.17116895809443267,0.8697692307692307,0.8893277748772633,0.8842109237763695,0.28684356914057413,3904
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,8,0.16821284772398892,0.8773076923076923,0.8878888402303198,0.8883408010585777,0.28033248031567776,4452
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,9,0.16361995194200735,0.8775384615384615,0.896341944483564,0.8902222240570371,0.2886480231866898,4994
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,10,0.1611279456051235,0.8816153846153846,0.8968294734904773,0.8939605481745154,0.26633645733295014,5603
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,11,0.1594214522509386,0.8833076923076923,0.9067505244811969,0.89643776018868,0.26207914875660043,6160
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,12,0.15737118277187254,0.8836153846153846,0.8901809037941666,0.8927648510135779,0.25337435929461755,6751
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,13,0.15667903999224922,0.8891538461538462,0.9004942569902603,0.8996351534484496,0.24965769832367476,7297
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,14,0.1558505089574223,0.8844615384615384,0.8980667180073052,0.8954935471469102,0.25771383348539434,7851
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,15,0.15370144715705453,0.887,0.9065861943198218,0.898614323143657,0.25574532435267977,8400
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,16,0.15304179990001696,0.8892307692307693,0.8983428378097301,0.8989294077085409,0.25147809360314205,8952
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,17,0.15112325146515965,0.8887692307692308,0.9027135844208066,0.9001841393314148,0.24816258293200988,9494
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,18,0.15081792510686018,0.8843076923076924,0.8933031499231546,0.8944551944407103,0.26205003175605096,10036
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,19,0.1491874356992165,0.8874615384615384,0.900832694499377,0.8979598871467521,0.2586344442118371,10576
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,20,0.14878645564566,0.8868461538461538,0.9038720314875296,0.8993418757573545,0.2514588914506205,11121
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,21,0.14856196743725103,0.8809230769230769,0.8990366599731083,0.8933586134760015,0.2723319409506211,11669
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,22,0.14615827418444055,0.8905384615384615,0.9054285520876322,0.9017044260355277,0.2535273692559452,12214
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,23,0.14661157486091178,0.8897692307692308,0.9047280776854872,0.9010025787227208,0.25101812398832857,12777
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,24,0.14526645912313238,0.8914615384615384,0.9061787100888742,0.9023040389305,0.24692476309540815,13323
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,25,0.14434322117049728,0.8876923076923077,0.9041326314815074,0.8994291426674407,0.25557830361782796,13867
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,26,0.1439590260686337,0.8882307692307693,0.8997513550655712,0.898604564314801,0.25409681423905456,14412
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,27,0.1440493367920797,0.8838461538461538,0.892015988456436,0.8934938118353299,0.2611650522691852,14958
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,28,0.14302540059026475,0.8873076923076924,0.9062274296811119,0.8993039241624682,0.2675234017207726,15500
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,29,0.1434278141300747,0.8901538461538462,0.9054598280032969,0.9002245286816621,0.2512868183461645,16036
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,30,0.14158217068204598,0.8893076923076924,0.9033704891067714,0.9001954632246992,0.25226950256597014,16574
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,31,0.14136533151133612,0.8876923076923077,0.8989559621649929,0.8982974334242031,0.2543383016946548,17111
2606,CONTEXT_EXPANDED,compact-mlp-24,COMPACT_MLP,24,32,0.1416947171927877,0.8894615384615384,0.9076669354617231,0.9017676641393773,0.25369256896014747,17659
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,1,0.32536694162445134,0.8433076923076923,0.8743437381756648,0.8620837639974456,0.33574485857094066,828
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,2,0.22096532206801148,0.8573076923076923,0.8827779938018375,0.8724847717507219,0.30690924705013967,1559
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,3,0.19829761379412947,0.8607692307692307,0.8672608313482542,0.8717004121414195,0.29230593522027765,2285
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,4,0.1859974336882635,0.8733076923076923,0.8844113115576188,0.8854060021499016,0.27475043651072834,2989
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,5,0.17965677460697027,0.8746153846153846,0.8865294298940265,0.8866540341270072,0.2705134569489548,3696
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,6,0.17471851906537503,0.8709230769230769,0.9033624318438068,0.8867184728178731,0.2921690486180335,4398
2606,CONTEXT_RESEARCH_V2,compact-mlp-24,COMPACT_MLP,24,7,0.16972136638479812,0.8769230769230769,0.8954395711608422,0.8908733056332262,0.272660577607806,5099
